Id,Title,Name,Price,Image
798196758,Calvin Klein,Bright White,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
231595099,Defacto,Regular Fit Bisiklet,"199,99 TL",https://cdn.dsmcdn.com/ty998/product/media/images/prod/SPM/PIM/20230913/10/d21f6ad2-972c-3ed8-93f6-ab6e1b2b0152/1_org.jpg
350409274,shiron,Kadın Yeşil Angel,99 TL,https://cdn.dsmcdn.com/ty526/product/media/images/20220910/13/171536059/562127479/1/1_org.jpg
831498834,Seçkin Butik,First Chance,549 TL,https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240522/22/18f990f7-d116-3fc9-85d7-705009a8eacd/1_org.jpg
375097435,byvol,Unisex Atatürk Baskılı,99 TL,https://cdn.dsmcdn.com/ty1326/product/media/images/prod/QC/20240522/22/7dcbba4e-adf5-3495-829f-3c11c326ca68/1_org.jpg
36525259,XHAN,Kadın Siyah Vatkalı,"299,99 TL",https://cdn.dsmcdn.com/ty68/product/media/images/20210213/14/62096482/65020165/1/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
87044322,Dilvin,3683 Basic,230 TL,https://cdn.dsmcdn.com/ty1330/product/media/images/prod/QC/20240521/19/46c69137-c6e4-3983-aca3-ebfaeb7a8011/1_org.jpg
712995875,BW Bravely Wear,Çiçek Baskılı,"179,90 TL",https://cdn.dsmcdn.com/ty976/product/media/images/20230802/18/399560984/941025613/1/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
745818608,AFROGİYİM,Afrogiyim Mor,"124,90 TL",https://cdn.dsmcdn.com/ty969/product/media/images/20230724/17/396392655/981747536/1/1_org.jpg
678464840,blackbonds,Beyaz Çiçek,86 TL,https://cdn.dsmcdn.com/ty803/product/media/images/20230327/15/313372977/897528190/1/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
741793158,Foxanger outdoors,Radiohead,124 TL,https://cdn.dsmcdn.com/ty961/product/media/images/20230706/16/391659641/975872894/1/1_org.jpg
743769729,PALPİTO,Kadın Beyaz Çift Kalp,"123,75 TL",https://cdn.dsmcdn.com/ty1179/product/media/images/prod/SPM/PIM/20240224/11/61e10338-be79-3b9f-8960-9084d77c5094/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
826255151,R20,Kadın Siyah Ay'ın,124 TL,https://cdn.dsmcdn.com/ty1321/product/media/images/prod/SPM/PIM/20240505/13/efbf31a5-d1a4-38ff-9903-f098596ce58e/1_org.jpg
758019818,mercoledi,Tiny Heart Baskılı,"111,45 TL",https://cdn.dsmcdn.com/ty994/product/media/images/prod/SPM/PIM/20230904/12/e6608bdd-f9ce-36c6-9863-2299e7aee6e6/1_org.jpg
83713116,Under Armour,Live Sportstyle,520 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
828870185,mercoledi,Kadın Oversize,168 TL,https://cdn.dsmcdn.com/ty1312/product/media/images/prod/QC/20240514/11/3d0ba0df-8aee-3380-96c6-984f0e0afda3/1_org.jpg
660461436,AFROGİYİM,Kadın Shimmer,"124,90 TL",https://cdn.dsmcdn.com/ty758/product/media/images/20230302/16/293598045/873557127/1/1_org.jpg
824852063,Teenage Millionaire,Kadın,185 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
809635827,uyguntarz,Unisex Arizona,124 TL,https://cdn.dsmcdn.com/ty1186/product/media/images/prod/SPM/PIM/20240228/11/a6566dc9-ca8d-39c1-acc5-5bf9cf6f2f3e/1_org.jpg
443832921,Genel Markalar,Unisex Siyah,"63,04 TL",https://cdn.dsmcdn.com/ty1328/product/media/images/prod/QC/20240516/15/d4c955bb-4346-304b-bb6b-94c53a7d692f/1_org.jpg
798196758,Calvin Klein,Bright White,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
1832397,Mavi,V Yaka Beyaz Basic,"329,99 TL",https://cdn.dsmcdn.com/ty1320/product/media/images/prod/QC/20240520/14/c6140817-2820-3485-8402-cef8055eedb6/1_org.jpg
58672512,viptasarımtshirt,Unisex Beyaz,124 TL,https://cdn.dsmcdn.com/ty1327/product/media/images/prod/QC/20240522/23/2b1ab75d-8ae0-3b6c-8925-955adece756a/1_org.jpg
831498834,Seçkin Butik,First Chance,549 TL,https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240522/22/18f990f7-d116-3fc9-85d7-705009a8eacd/1_org.jpg
809131056,Dilvin,30740 Pamuklu,247 TL,https://cdn.dsmcdn.com/ty1322/product/media/images/prod/QC/20240520/13/3b0d5544-f7f8-3321-b22b-e320349ea7da/1_org.jpg
684605580,ALİKA,The Best Version,124 TL,https://cdn.dsmcdn.com/ty816/product/media/images/20230408/23/320670922/906207848/1/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
822697078,DUBU BUTİK,Leopar Desen,"124,99 TL",https://cdn.dsmcdn.com/ty1263/product/media/images/prod/SPM/PIM/20240418/11/71fa8392-0765-382a-8ac5-d5c5a4c14485/1_org.jpg
742748006,Mavi,Logo Baskılı Beyaz,"299,99 TL",https://cdn.dsmcdn.com/ty1167/product/media/images/prod/SPM/PIM/20240212/04/43db04eb-4dff-35f1-85db-af47ead49fe3/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
813243841,WOODROFFE,V Yaka El/Kalp,119 TL,https://cdn.dsmcdn.com/ty1201/product/media/images/prod/SPM/PIM/20240310/08/a001e5c3-dbe8-3538-a923-caf3b712ac26/1_org.jpg
808330568,FAVORİST,V YAKA (DÜZ,"179,90 TL",https://cdn.dsmcdn.com/ty1274/product/media/images/prod/SPM/PIM/20240425/16/715e2f50-097d-3803-908f-34106e21d4f8/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
784769043,Bershka,Kısa kollu bisiklet,280 TL,https://cdn.dsmcdn.com/ty1070/product/media/images/prod/SPM/PIM/20231130/11/00822214-f4b4-3adc-84cf-3959c2535dd0/1_org.jpg
51805647,GRIMELANGE,Samantha Kadın,"269,99 TL",https://cdn.dsmcdn.com/ty1316/product/media/images/prod/SPM/PIM/20240507/08/203501cc-d81d-3ff9-a062-2f037dba66ec/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
819004665,Tilvess Giyim,Kadın Triko,199 TL,https://cdn.dsmcdn.com/ty1236/product/media/images/prod/SPM/PIM/20240401/03/0fe28c25-a502-35ae-b3da-5827904e0db7/1_org.jpg
827052317,Tudors,Unisex 3'lü Paket,"510,59 TL",https://cdn.dsmcdn.com/ty1296/product/media/images/prod/SPM/PIM/20240506/18/2ca89ba4-5d55-3c55-95c6-223d9757d949/1_org.jpg
83713116,Under Armour,Live Sportstyle,"170,20 TL",https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
808152532,Stradivarius,Yakalı mini top,520 TL,https://cdn.dsmcdn.com/ty1179/product/media/images/prod/SPM/PIM/20240222/15/9c6a43e3-58d0-3f71-84be-6d80119b19a9/1_org.jpg
714613185,Bianco Lucci,Kadın Kuş,320 TL,https://cdn.dsmcdn.com/ty1224/product/media/images/prod/SPM/PIM/20240325/11/28e82e72-c99d-3197-92e9-f3325d93b348/1_org.jpg
824852063,Teenage Millionaire,Kadın,"237,87 TL",https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
829699895,Defacto,Fitted Bisiklet Yaka,185 TL,https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240516/15/3064de9b-720e-301b-9ec7-15d9fbf3bda4/1_org.jpg
804774727,FAVORİST,Büyük Beden Geniş,"299,99 TL",https://cdn.dsmcdn.com/ty1165/product/media/images/prod/SPM/PIM/20240209/11/85274567-4af1-3ad9-8f36-ab67a7c0fab3/1_org.jpg
798196758,Calvin Klein,Bright White,"124,33 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
817394537,Dilvin,30312 Dekoratif,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240520/09/ba691849-aaf9-3bab-bcdd-b9acbed8f62f/1_org.jpg
50886353,GRIMELANGE,Samantha Kadın,"288,99 TL",https://cdn.dsmcdn.com/ty1314/product/media/images/prod/SPM/PIM/20240507/05/eebc0e5e-0d89-3725-a29c-f792801fa215/1_org.jpg
831498834,Seçkin Butik,First Chance,"269,99 TL",https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240522/22/18f990f7-d116-3fc9-85d7-705009a8eacd/1_org.jpg
443832994,Pasage,Unisex Taba Bisiklet,80 TL,https://cdn.dsmcdn.com/ty847/product/media/images/20230427/4/333138575/636294509/1/1_org.jpg
682672728,uyguntarz,Kadın Bej The 1997,"199,90 TL",https://cdn.dsmcdn.com/ty811/product/media/images/20230404/12/318029255/903441922/1/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
50793114,BASICA,Kadın Beyaz Uzun Kollu,"359,95 TL",https://cdn.dsmcdn.com/ty1151/product/media/images/prod/SPM/PIM/20240128/12/92e69efd-7d26-3f97-81e6-7fa1c5e6d9fd/1_org.jpg
635087923,Stradivarius,Çizgili Kısa,280 TL,https://cdn.dsmcdn.com/ty865/product/media/images/20230505/16/340443568/839384375/2/2_org.jpeg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
812536842,AMMA,Unisex Siyah Şimşek,"299,99 TL",https://cdn.dsmcdn.com/ty1197/product/media/images/prod/SPM/PIM/20240308/01/cbbcaa98-f3a8-3230-a099-711b230d5c48/1_org.jpg
116708860,Mavi,Logo Baskılı Siyah,"269,99 TL",https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240520/15/5d76fb86-8150-39b8-b5fd-2192eb59816d/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
93843600,MaSoMi,Kadın Siyah V Yaka,299 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/11/9d01da9c-22c6-3059-9f8d-c37c40cecb05/1_org.jpg
675782977,Hunors Sportswear & Company,,124 TL,https://cdn.dsmcdn.com/ty795/product/media/images/20230324/10/310927220/894102378/1/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
746363031,uyguntarz,Unisex Barbie,124 TL,https://cdn.dsmcdn.com/ty974/product/media/images/20230726/15/396991953/982519823/1/1_org.jpg
309528746,blackbonds,Oversize Kadın,95 TL,https://cdn.dsmcdn.com/ty997/product/media/images/prod/SPM/PIM/20230830/20/80d6c3bf-d540-3528-a2dc-57df4825973f/1_org.jpg
83713116,Under Armour,Live Sportstyle,520 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
809131357,Dilvin,30528 Pamuk ve Modal,"269,99 TL",https://cdn.dsmcdn.com/ty1330/product/media/images/prod/QC/20240525/15/8a5c5420-2dc6-303a-a1ff-8e638c558b80/1_org.jpg
825493671,uyguntarz,Green Angel Baskılı,"199,90 TL",https://cdn.dsmcdn.com/ty1283/product/media/images/prod/SPM/PIM/20240430/13/484a45ee-b48d-3587-90a8-dcfbc660e13c/1_org.jpg
824852063,Teenage Millionaire,Kadın,185 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
806344895,Teenage Millionaire,Kadın,"169,78 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240517/10/b7381784-8ed0-359d-96d7-95c631dff567/1_org.jpg
784771932,Bershka,Kısa kollu bisiklet,280 TL,https://cdn.dsmcdn.com/ty1072/product/media/images/prod/SPM/PIM/20231130/11/c65d0413-4ca1-3edd-ada6-1756f659476f/1_org.jpg
798196758,Calvin Klein,Bright White,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
101268526,Redo,Baskılı Kadın Siyah,"77,80 TL",https://cdn.dsmcdn.com/ty1327/product/media/images/prod/QC/20240524/15/350d258c-4327-332e-a34f-bcacce01d26c/1_org.jpg
811063395,Pull & Bear,Basic kısa kollu,360 TL,https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240520/17/7c4d61df-9d79-3f44-a2b0-bd8e680732d0/1_org.jpg
831498834,Seçkin Butik,First Chance,549 TL,https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240522/22/18f990f7-d116-3fc9-85d7-705009a8eacd/1_org.jpg
790599007,GRIMELANGE,Keanne Kadın Açık,"249,99 TL",https://cdn.dsmcdn.com/ty1158/product/media/images/prod/SPM/PIM/20240130/22/8b124775-84fc-35d0-b9ef-c97bfb658924/1_org.jpg
471488107,Defacto,Fit Nba Boxy Fit,"349,99 TL",https://cdn.dsmcdn.com/ty1188/product/media/images/prod/SPM/PIM/20240301/15/ef92ca4b-09d5-34f4-b889-78ea285d922f/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
804561974,FAVORİST,PAPATYA Baskılı,"124,90 TL",https://cdn.dsmcdn.com/ty1164/product/media/images/prod/SPM/PIM/20240208/16/080dc95a-5129-3bf1-a546-9c4795e942c1/1_org.jpg
268127691,JAKARLI,5’li Paket Oversize,360 TL,https://cdn.dsmcdn.com/ty417/product/media/images/20220506/1/102480709/427583899/1/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,72 TL,https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
682265893,MODAGEN,Kadın Oversize Crop,"279,99 TL",https://cdn.dsmcdn.com/ty907/product/media/images/20230525/13/360222869/902897261/1/1_org.jpg
6108704,Olalook,Kadın Beyaz Yaka,"112,76 TL",https://cdn.dsmcdn.com/ty87/product/media/images/20210403/02/a511be34/20177289/3/3_org.jpg
832099132,TRENDKOLİK,Trend Selection -,"203,43 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
675323766,monoroza heo,Güneş Veya Ay,229 TL,https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240514/11/9f599d8e-cf24-3d9f-b78a-dc83eccd6ef7/1_org.jpg
322947146,Doğannboss,Minimal Kalp,"97,29 TL",https://cdn.dsmcdn.com/ty1320/product/media/images/prod/QC/20240517/00/7e4d9365-e8e4-360b-8546-c24933ae9ea4/1_org.jpg
830470456,Teenage Millionaire,Kadın,117 TL,https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
807240383,Pull & Bear,Kısa kollu,"199,90 TL",https://cdn.dsmcdn.com/ty1324/product/media/images/prod/QC/20240520/17/9c972a88-1999-3369-8a0d-09634313c97f/1_org.jpg
662528798,S&A DESIGN,S&a Design Unisex,360 TL,https://cdn.dsmcdn.com/ty792/product/media/images/20230323/1/310067365/876477644/1/1_org.jpg
83713116,Under Armour,Live Sportstyle,225 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
107334876,Olalook,Kadın Su Yeşili Ön,520 TL,https://cdn.dsmcdn.com/ty119/product/media/images/20210522/16/90222918/176593004/1/1_org.jpg
641001399,Mavi,Logo Baskılı Mor Tişört,"181,49 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240521/13/7e3b37db-098c-33d7-ae4b-f0f603a3115b/1_org.jpg
824852063,Teenage Millionaire,Kadın,"299,99 TL",https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
328492052,Doğannboss,Garfield Baskılı,185 TL,https://cdn.dsmcdn.com/ty1330/product/media/images/prod/QC/20240525/19/4f32269d-3b32-38c3-905e-406a8e0e4c8d/1_org.jpg
809011461,Askı Nişantaşı,Beyaz-Kırmızı,124 TL,https://cdn.dsmcdn.com/ty1330/product/media/images/prod/QC/20240516/05/6ac66004-a73e-3be4-b42a-e1561d1a6284/1_org.jpg
798196758,Calvin Klein,Bright White,145 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
803813898,mercoledi,Kadın Cep Panda,"1.330,99 TL",https://cdn.dsmcdn.com/ty1162/product/media/images/prod/SPM/PIM/20240206/21/9cc4a895-7732-32d2-8fd3-fe9174468c23/1_org.jpg
822227116,BEGRİFF,Unisex Papatya,"123,90 TL",https://cdn.dsmcdn.com/ty1259/product/media/images/prod/SPM/PIM/20240416/01/e6b67d8a-74ed-3d1d-8802-fbcc487472f8/1_org.jpg
831498834,Seçkin Butik,First Chance,"49,90 TL",https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240522/22/18f990f7-d116-3fc9-85d7-705009a8eacd/1_org.jpg
808570498,BW Bravely Wear,Çiçek Baskılı,"123,31 TL",https://cdn.dsmcdn.com/ty1181/product/media/images/prod/SPM/PIM/20240222/16/d2e3d02e-1634-38c2-91eb-710f4c98627a/1_org.jpg
826333453,Happiness İstanbul,Kadın,"229,90 TL",https://cdn.dsmcdn.com/ty1292/product/media/images/prod/PIM/20240503/18/eede7edd-2b80-4ced-b6fb-c5cb654c5eb7/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
816090462,DUBU BUTİK,Leopar Desen,"120,69 TL",https://cdn.dsmcdn.com/ty1215/product/media/images/prod/SPM/PIM/20240320/10/c711766a-5303-3e72-bd0a-ddc25ef26fb0/1_org.jpg
807235460,Happiness İstanbul,Kadın Koyu,"239,90 TL",https://cdn.dsmcdn.com/ty1178/product/media/images/prod/PIM/20240220/14/1782b97c-b32b-47a5-b558-2594f8f60e05/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
450543166,poupee,"Vatkalı Beyaz T-shirt,",298 TL,https://cdn.dsmcdn.com/ty1166/product/media/images/prod/SPM/PIM/20240210/14/65d79cb4-a725-3834-87e4-113a5b53faa4/1_org.jpg
106919285,Genel Markalar,Panda Baskılı,124 TL,https://cdn.dsmcdn.com/ty1327/product/media/images/prod/QC/20240522/23/63f9ca45-a6a6-3107-bf89-2d57b272dbbf/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
739093128,DUBU BUTİK,Düz Basic T-Shirt,"112,78 TL",https://cdn.dsmcdn.com/ty954/product/media/images/20230623/11/388487766/972256044/1/1_org.jpg
730234053,Bases,Beyaz Kırmızı Baskılı,"242,52 TL",https://cdn.dsmcdn.com/ty925/product/media/images/20230531/21/372858130/959963136/1/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
37286539,Stradivarius,Kısa Kollu Basic,280 TL,https://cdn.dsmcdn.com/ty1161/product/media/images/prod/SPM/PIM/20240207/14/27bf0496-44ea-37e4-a5d6-33e6382a5e35/1_org.jpg
322947143,Doğannboss,Minimal Kalp,124 TL,https://cdn.dsmcdn.com/ty1327/product/media/images/prod/QC/20240522/23/7905daca-1dfc-387c-ba47-532a6d6a2c2b/1_org.jpg
83713116,Under Armour,Live Sportstyle,520 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
743929205,Pelna,T-shirt Sevgili Çift,199 TL,https://cdn.dsmcdn.com/ty1316/product/media/images/prod/QC/20240517/00/5308d822-b3fa-376e-9721-3f633c715b82/1_org.jpg
802124754,RASCHA,Kadın Beyaz V Yaka,"195,90 TL",https://cdn.dsmcdn.com/ty1152/product/media/images/prod/SPM/PIM/20240201/13/5a1983d0-304c-3990-98ff-35e5ed288576/1_org.jpg
824852063,Teenage Millionaire,Kadın,185 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
811063353,Pull & Bear,Basic kısa kollu,360 TL,https://cdn.dsmcdn.com/ty1325/product/media/images/prod/QC/20240520/17/f76fed73-a7bb-3faf-bfd3-078a24848660/1_org.jpg
809069369,Ltb,Logolu Beyaz T-shırt,"274,02 TL",https://cdn.dsmcdn.com/ty1189/product/media/images/prod/SPM/PIM/20240302/04/55822d92-3bdb-3d1b-b13a-e6330aa0cbd3/1_org.jpg
798196758,Calvin Klein,Bright White,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
40440579,Olalook,Kadın Beyaz Asimetrik,"178,82 TL",https://cdn.dsmcdn.com/ty3/product/media/images/20200521/17/1585961/71627112/1/1_org.jpg
800077035,Gofeel,Y2k Aesthetic Beyaz,315 TL,https://cdn.dsmcdn.com/ty1146/product/media/images/prod/SPM/PIM/20240125/15/7d8d4a6e-8b2d-39db-a30f-2efe3dc0d6b9/1_org.jpg
831498834,Seçkin Butik,First Chance,549 TL,https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240522/22/18f990f7-d116-3fc9-85d7-705009a8eacd/1_org.jpg
88799240,ronay giyim,Kadın Siyah Beyaz,"290,86 TL",https://cdn.dsmcdn.com/ty989/product/media/images/prod/SPM/PIM/20230821/12/74a7fa42-5b48-3f80-8bae-df135781ce5c/1_org.jpg
819713227,MODERNİZE,Kadın Bej Self Love,"145,43 TL",https://cdn.dsmcdn.com/ty1239/product/media/images/prod/SPM/PIM/20240404/02/a773bf07-c097-3dca-b3d6-e70549c416a6/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"144,06 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
673632499,Defacto,Regular Fit Bisiklet,"499,90 TL",https://cdn.dsmcdn.com/ty1189/product/media/images/prod/SPM/PIM/20240301/15/9f99b690-4bb4-3b6d-bcb0-a11dcf047ee4/1_org.jpg
802769887,Touz Moda,Yıkamalı Streetwear,"179,99 TL",https://cdn.dsmcdn.com/ty1155/product/media/images/prod/SPM/PIM/20240202/23/f3e1a240-c155-36fc-b764-1b2b51ef6f6a/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"369,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
251208332,Genel Markalar,Garfield,"279,99 TL",https://cdn.dsmcdn.com/ty491/product/media/images/20220725/16/149599951/528480101/1/1_org.jpg
814762559,Köstebek,Siyah Raglan Kollu,96 TL,https://cdn.dsmcdn.com/ty1211/product/media/images/prod/SPM/PIM/20240315/10/3be40ae5-4934-39d8-bd54-e532e11a6beb/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,"124,90 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
828673337,Dilvin,30879 Önü Parlak Taşlı,229 TL,https://cdn.dsmcdn.com/ty1329/product/media/images/prod/QC/20240513/17/84c981ba-5e83-32c8-948b-d5b837310b1c/1_org.jpg
801441821,Stradivarius,Kısa kollu basic,447 TL,https://cdn.dsmcdn.com/ty1153/product/media/images/prod/SPM/PIM/20240130/14/7675f9f8-e3cd-321d-833c-752fd924ab7b/1_org.jpg
830470456,Teenage Millionaire,Kadın,280 TL,https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
793224034,DUBU BUTİK,Uçan Kelebekler,"199,90 TL",https://cdn.dsmcdn.com/ty1113/product/media/images/prod/SPM/PIM/20231231/08/80f75854-bea9-3d65-9d1b-c1b8c82622c2/1_org.jpg
713194092,spearly,Blue Butterfly,"110,17 TL",https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240519/15/c99ddd7e-4433-35d3-8eb3-4de3f4f5a1a4/1_org.jpg
83713116,Under Armour,Live Sportstyle,124 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
793643881,trendgar,HAKİ CEP DETAY ÇİÇEK,520 TL,https://cdn.dsmcdn.com/ty1116/product/media/images/prod/SPM/PIM/20240102/14/10a2a36b-1130-3b6a-a0dd-be40033793b7/1_org.jpg
742667891,AFROGİYİM,Kadın Over Think,"124,90 TL",https://cdn.dsmcdn.com/ty963/product/media/images/20230710/15/392675562/977036322/1/1_org.jpg
